score,pm25,co2,temp,humid,voc
82.0,1.25375,417.6225,14.2775,32.692499999999995,28.19625
83.23926829268292,1.0434146341463415,420.75268292682927,13.971707317073172,35.36902439024391,34.574878048780484
87.63073170731708,1.5402439024390244,446.53292682926826,14.639512195121952,40.769999999999996,77.95878048780487
88.50926829268293,1.4507317073170731,432.21926829268295,14.979268292682926,43.52073170731707,81.68219512195121
87.25975609756098,1.0448780487804878,569.2256097560976,17.988780487804878,34.869512195121956,137.04243902439023
87.04439024390244,1.344878048780488,725.4058536585366,21.50048780487805,33.2680487804878,611.1763414634146
89.22,1.6665853658536585,675.0395121951219,21.255853658536587,32.90243902439025,367.0873170731707
92.42636363636365,3.124242424242424,598.5678787878787,21.016666666666666,35.84939393939394,353.3748484848485
